Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15454.0,215,1,128.59,1,1,1,111,Lost
15455.0,194,1,38.25,1,1,1,111,Lost
15456.0,89,6,1418.56,2,5,4,254,At Risk
15459.0,13,2,202.82999999999998,5,3,1,531,Need Attention
15461.0,57,2,429.7,3,3,2,332,Potential Loyalists
15462.0,42,1,502.45,3,1,3,313,Need Attention
15465.0,29,11,3097.52,4,5,5,455,Champions
15466.0,202,2,910.26,1,3,4,134,Need Attention
15469.0,35,1,335.7,3,1,2,312,Need Attention
15470.0,172,1,63.419999999999995,2,1,1,211,Lost
15471.0,147,1,269.25,2,1,2,212,Lost
15473.0,41,1,274.8,3,1,2,312,Need Attention
15474.0,192,1,163.1,1,1,1,111,Lost
15476.0,38,1,837.43,3,1,3,313,Need Attention
15477.0,246,1,368.4,1,1,2,112,Lost
15478.0,171,1,583.56,2,1,3,213,Lost
15479.0,329,1,147.4,1,1,1,111,Lost
15480.0,62,4,5373.5,3,4,5,345,Loyal Customers
15482.0,197,6,2842.43,1,5,5,155,At Risk
15483.0,43,5,443.3,3,4,2,342,Loyal Customers
15484.0,136,2,1061.69,2,3,4,234,Need Attention
15485.0,9,4,2246.42,5,4,5,545,Champions
15486.0,124,1,102.0,2,1,1,211,Lost
15487.0,276,1,231.32,1,1,1,111,Lost
15488.0,53,4,340.6,3,4,2,342,Loyal Customers
15489.0,55,4,881.35,3,4,3,343,Loyal Customers
15490.0,27,1,217.6,4,1,1,411,New Customers
15493.0,98,3,1215.39,2,4,4,244,At Risk
15494.0,74,3,2480.82,3,4,5,345,Loyal Customers
15496.0,228,1,146.14000000000001,1,1,1,111,Lost
15497.0,67,6,5389.51,3,5,5,355,Loyal Customers
15498.0,3,13,10308.95,5,5,5,555,Champions
15499.0,320,1,161.6,1,1,1,111,Lost
15501.0,1,2,402.5,5,3,2,532,Need Attention
15502.0,35,2,2679.14,3,3,5,335,Potential Loyalists
15503.0,323,1,120.06,1,1,1,111,Lost
15504.0,117,3,371.02,2,4,2,242,At Risk
15506.0,14,2,664.3299999999999,5,3,3,533,Need Attention
15512.0,273,1,39.0,1,1,1,111,Lost
15513.0,3,15,10650.25,5,5,5,555,Champions
15514.0,45,6,2079.14,3,5,5,355,Loyal Customers
15518.0,116,6,1885.3,2,5,4,254,At Risk
15519.0,43,1,147.11,3,1,1,311,Need Attention
15521.0,48,6,3130.2599999999998,3,5,5,355,Loyal Customers
15523.0,11,13,10163.12,5,5,5,555,Champions
15524.0,203,1,151.4,1,1,1,111,Lost
15527.0,47,13,2569.81,3,5,5,355,Loyal Customers
15530.0,109,1,311.37,2,1,2,212,Lost
15532.0,35,4,1654.5800000000002,3,4,4,344,Loyal Customers
15534.0,322,1,162.25,1,1,1,111,Lost
15535.0,45,1,224.98,3,1,1,311,Need Attention
15536.0,5,1,259.09,5,1,2,512,New Customers
15538.0,134,6,3358.3999999999996,2,5,5,255,At Risk
15542.0,109,3,918.45,2,4,4,244,At Risk
15543.0,56,1,114.98,3,1,1,311,Need Attention
15544.0,3,11,4261.18,5,5,5,555,Champions
15546.0,203,2,1079.1000000000001,1,3,4,134,Need Attention
15547.0,22,10,4230.29,4,5,5,455,Champions
15548.0,192,1,158.09,1,1,1,111,Lost
15549.0,17,5,652.7,4,4,3,443,Champions
15550.0,98,5,866.76,2,4,3,243,At Risk
15551.0,14,4,811.06,5,4,3,543,Champions
15552.0,219,1,162.4,1,1,1,111,Lost
15555.0,14,18,5881.45,5,5,5,555,Champions
15558.0,235,1,214.13,1,1,1,111,Lost
15559.0,164,1,1109.4,2,1,4,214,Lost
15561.0,141,3,1033.6,2,4,4,244,At Risk
15562.0,21,2,538.83,4,3,3,433,Need Attention
15563.0,111,3,1466.56,2,4,4,244,At Risk
15564.0,59,2,70.74000000000001,3,3,1,331,Potential Loyalists
15566.0,320,1,138.22,1,1,1,111,Lost
15569.0,1,4,2021.97,5,4,5,545,Champions
15570.0,3,10,3720.82,5,5,5,555,Champions
15571.0,3,7,1665.55,5,5,4,554,Champions
15572.0,12,2,973.89,5,3,4,534,Need Attention
15573.0,215,3,599.73,1,4,3,143,At Risk
15574.0,17,2,440.8,4,3,2,432,Need Attention
15575.0,216,1,30.1,1,1,1,111,Lost
15577.0,319,2,139.1,1,3,1,131,Need Attention
15579.0,23,2,779.83,4,3,3,433,Need Attention
15580.0,52,6,844.82,3,5,3,353,Loyal Customers
15581.0,13,22,3569.34,5,5,5,555,Champions
15584.0,267,1,357.04,1,1,2,112,Lost
15586.0,189,3,1139.1,1,4,4,144,At Risk
15587.0,5,2,507.6,5,3,3,533,Need Attention
15588.0,274,1,579.6,1,1,3,113,Lost
15590.0,14,4,1328.96,5,4,4,544,Champions
15591.0,179,3,217.9,1,4,1,141,At Risk
15595.0,84,1,357.6,2,1,2,212,Lost
15596.0,19,3,994.52,4,4,4,444,Champions
15597.0,172,1,238.8,2,1,2,212,Lost
15598.0,24,1,307.34,4,1,2,412,New Customers
15599.0,42,1,488.32,3,1,3,313,Need Attention
15600.0,24,4,1199.31,4,4,4,444,Champions
15601.0,38,14,6560.29,3,5,5,355,Loyal Customers
15602.0,12,5,1144.98,5,4,4,544,Champions
15603.0,244,1,40.0,1,1,1,111,Lost
15605.0,185,4,543.72,1,4,3,143,At Risk
15606.0,9,7,2002.16,5,5,5,555,Champions
15607.0,140,8,1604.21,2,5,4,254,At Risk
15608.0,12,1,692.3,5,1,3,513,New Customers
15611.0,61,11,1108.48,3,5,4,354,Loyal Customers
15613.0,207,1,433.71999999999997,1,1,2,112,Lost
15614.0,34,4,3147.36,3,4,5,345,Loyal Customers
15615.0,16,23,9720.86,4,5,5,455,Champions
15616.0,35,1,317.11,3,2,2,322,Need Attention
15617.0,12,2,723.25,5,3,3,533,Need Attention
15620.0,6,1,389.18,5,2,2,522,New Customers
15622.0,23,8,4143.05,4,5,5,455,Champions
15623.0,66,6,1844.72,3,5,4,354,Loyal Customers
15625.0,69,4,1158.81,3,4,4,344,Loyal Customers
15626.0,17,1,391.72,4,2,2,422,New Customers
15627.0,53,2,566.9,3,3,3,333,Potential Loyalists
15628.0,38,7,2170.34,3,5,5,355,Loyal Customers
15629.0,47,4,2240.9,3,4,5,345,Loyal Customers
15630.0,240,1,295.05,1,2,2,122,Lost
15631.0,238,1,596.67,1,2,3,123,Lost
15633.0,106,13,4352.46,2,5,5,255,At Risk
15636.0,33,2,719.82,4,3,3,433,Need Attention
15637.0,10,4,574.23,5,4,3,543,Champions
15638.0,25,5,1683.2,4,4,4,444,Champions
15639.0,48,2,639.76,3,3,3,333,Potential Loyalists
15640.0,8,13,10353.5,5,5,5,555,Champions
15641.0,25,7,3157.1,4,5,5,455,Champions
15642.0,326,1,105.78000000000002,1,2,1,121,Lost
15645.0,10,2,443.16,5,3,2,532,Need Attention
15646.0,7,1,91.41,5,2,1,521,New Customers
15647.0,11,1,169.0,5,2,1,521,New Customers
15650.0,118,2,553.88,2,3,3,233,Need Attention
15651.0,17,2,612.76,4,3,3,433,Need Attention
15652.0,18,3,769.85,4,4,3,443,Champions
15658.0,38,3,1093.17,3,4,4,344,Loyal Customers
15659.0,250,1,108.44,1,2,1,121,Lost
15660.0,46,5,779.23,3,4,3,343,Loyal Customers
15661.0,27,5,828.35,4,4,3,443,Champions
15662.0,257,2,283.73,1,3,2,132,Need Attention
15664.0,45,3,867.6,3,4,3,343,Loyal Customers
15665.0,7,3,1773.11,5,4,4,544,Champions
15666.0,68,2,632.9399999999999,3,3,3,333,Potential Loyalists
15670.0,152,1,152.15,2,2,1,221,Lost
15672.0,321,1,45.300000000000004,1,2,1,121,Lost
15673.0,48,5,3533.77,3,4,5,345,Loyal Customers
15674.0,14,8,4501.63,5,5,5,555,Champions
15677.0,17,2,648.4,4,3,3,433,Need Attention
15678.0,119,1,731.48,2,2,3,223,Lost
15680.0,11,7,2695.01,5,5,5,555,Champions
15681.0,39,5,1166.56,3,4,4,344,Loyal Customers
15682.0,195,2,318.24,1,3,2,132,Need Attention
15683.0,70,1,330.79,3,2,2,322,Need Attention
15684.0,143,3,173.95,2,4,1,241,At Risk
15685.0,47,1,55.980000000000004,3,2,1,321,Need Attention
15686.0,17,1,90.0,4,2,1,421,New Customers
15688.0,15,1,190.57,5,2,1,521,New Customers
15689.0,214,1,266.93,1,2,2,122,Lost
15691.0,186,2,359.5,1,3,2,132,Need Attention
15693.0,255,1,37.5,1,2,1,121,Lost
15694.0,14,9,2970.12,5,5,5,555,Champions
15695.0,194,2,721.06,1,3,3,133,Need Attention
15696.0,20,5,1170.1100000000001,4,4,4,444,Champions
15697.0,286,1,246.75,1,2,2,122,Lost
15698.0,220,1,46.2,1,2,1,121,Lost
15702.0,72,2,140.39000000000001,3,3,1,331,Potential Loyalists
15704.0,98,2,1524.3400000000001,2,3,4,234,Need Attention
15708.0,22,1,356.37,4,2,2,422,New Customers
15709.0,185,1,194.6,1,2,1,121,Lost
15710.0,13,1,898.87,5,2,3,523,New Customers
15711.0,153,2,420.25,2,3,2,232,Need Attention
15712.0,27,6,2133.45,4,5,5,455,Champions
15713.0,216,2,482.94,1,3,3,133,Need Attention
15714.0,49,3,453.93,3,4,2,342,Loyal Customers
15715.0,152,5,658.02,2,4,3,243,At Risk
15716.0,49,7,1390.9,3,5,4,354,Loyal Customers
15717.0,17,4,456.70000000000005,4,4,2,442,Champions
15718.0,136,1,293.79,2,2,2,222,Lost
15719.0,14,16,4543.47,5,5,5,555,Champions
15720.0,146,1,143.19,2,2,1,221,Lost
15722.0,41,6,3035.54,3,5,5,355,Loyal Customers
15723.0,8,3,744.55,5,4,3,543,Champions
15727.0,90,6,3672.87,2,5,5,255,At Risk
15728.0,40,1,247.60000000000002,3,2,2,322,Need Attention
15730.0,27,1,288.2,4,2,2,422,New Customers
15731.0,150,1,125.3,2,2,1,221,Lost
15732.0,105,8,1249.85,2,5,4,254,At Risk
15734.0,33,2,923.85,4,3,4,434,Need Attention
15735.0,18,1,327.68,4,2,2,422,New Customers
15736.0,31,2,1815.72,4,3,4,434,Need Attention
15738.0,20,24,7917.5,4,5,5,455,Champions
15741.0,54,2,208.62,3,3,1,331,Potential Loyalists
15742.0,215,1,156.87,1,2,1,121,Lost
15747.0,6,5,1171.82,5,4,4,544,Champions
15748.0,45,2,465.45000000000005,3,3,3,333,Potential Loyalists
15750.0,9,7,2883.37,5,5,5,555,Champions
15751.0,57,11,1380.44,3,5,4,354,Loyal Customers
15752.0,54,1,616.73,3,2,3,323,Need Attention
15754.0,90,6,2579.04,2,5,5,255,At Risk
15755.0,27,10,3314.29,4,5,5,455,Champions
15757.0,44,3,1388.32,3,4,4,344,Loyal Customers
15759.0,108,4,577.8900000000001,2,4,3,243,At Risk
15760.0,227,2,13916.34,1,3,5,135,Need Attention
15761.0,39,1,143.05,3,2,1,321,Need Attention
15764.0,30,2,1223.1100000000001,4,3,4,434,Need Attention
15765.0,263,1,370.63,1,2,2,122,Lost
15766.0,53,2,516.0,3,3,3,333,Potential Loyalists
15768.0,72,31,14979.26,3,5,5,355,Loyal Customers
15769.0,21,17,28992.0,4,5,5,455,Champions
15770.0,209,1,321.45,1,2,2,122,Lost
15771.0,201,3,1006.54,1,4,4,144,At Risk
15772.0,15,1,280.88,5,2,2,522,New Customers
15773.0,5,1,138.84,5,2,1,521,New Customers
15774.0,15,5,1059.14,5,4,4,544,Champions
15775.0,228,1,45.6,1,2,1,121,Lost
15777.0,13,2,450.55,5,3,2,532,Need Attention
15778.0,27,1,307.95,4,2,2,422,New Customers
15779.0,59,2,124.08000000000001,3,3,1,331,Potential Loyalists
15782.0,26,1,1399.36,4,2,4,424,New Customers
15784.0,64,2,848.3299999999999,3,3,3,333,Potential Loyalists
15785.0,21,9,3147.09,4,5,5,455,Champions
15786.0,14,2,3582.62,5,3,5,535,Need Attention
15788.0,105,1,221.82999999999998,2,2,1,221,Lost
15789.0,27,5,1610.71,4,4,4,444,Champions
15791.0,126,3,1995.65,2,4,5,245,At Risk
15792.0,215,1,476.84000000000003,1,2,3,123,Lost
15793.0,54,4,1118.3,3,4,4,344,Loyal Customers
15794.0,333,2,777.0,1,3,3,133,Need Attention
15795.0,26,7,1369.8600000000001,4,5,4,454,Champions
15796.0,7,6,1922.8700000000001,5,5,4,554,Champions
15797.0,177,2,613.6800000000001,1,3,3,133,Need Attention
15798.0,89,3,1535.37,2,4,4,244,At Risk
15799.0,14,1,540.15,5,2,3,523,New Customers
15800.0,49,5,543.5,3,4,3,343,Loyal Customers
15803.0,42,3,1513.84,3,4,4,344,Loyal Customers
15805.0,10,12,4109.25,5,5,5,555,Champions
15807.0,5,2,913.62,5,3,4,534,Need Attention
15808.0,26,16,11944.36,4,5,5,455,Champions
15809.0,56,2,758.67,3,3,3,333,Potential Loyalists
15810.0,61,3,1159.02,3,4,4,344,Loyal Customers
15812.0,32,7,3400.33,4,5,5,455,Champions
15814.0,199,1,294.08,1,2,2,122,Lost
15816.0,139,2,144.14999999999998,2,3,1,231,Need Attention
15817.0,17,3,2766.4,4,4,5,445,Champions
15818.0,185,1,340.5,1,2,2,122,Lost
15819.0,27,6,2029.34,4,5,5,455,Champions
15822.0,89,4,954.59,2,4,4,244,At Risk
15823.0,325,2,3867.17,1,3,5,135,Need Attention
15824.0,50,2,890.94,3,3,3,333,Potential Loyalists
15826.0,164,1,943.97,2,2,4,224,Lost
15827.0,18,14,1767.05,4,5,4,454,Champions
15833.0,334,1,80.4,1,2,1,121,Lost
15834.0,20,1,1136.7,4,2,4,424,New Customers
15837.0,82,1,385.03000000000003,2,2,2,222,Lost
15838.0,20,10,16396.559999999998,4,5,5,455,Champions
15841.0,45,4,1327.16,3,4,4,344,Loyal Customers
15842.0,124,1,172.55,2,2,1,221,Lost
15845.0,133,3,714.51,2,4,3,243,At Risk
15847.0,24,3,433.3,4,4,2,442,Champions
15848.0,218,1,139.94,1,2,1,121,Lost
15850.0,132,2,236.39,2,3,1,231,Need Attention
15851.0,123,1,109.73,2,2,1,221,Lost
15852.0,123,1,96.55,2,2,1,221,Lost
15854.0,76,6,1816.8700000000001,3,5,4,354,Loyal Customers
15855.0,72,1,340.48,3,2,2,322,Need Attention
15856.0,14,20,11971.45,5,5,5,555,Champions
15857.0,26,1,273.48,4,2,2,422,New Customers
15858.0,25,8,2137.59,4,5,5,455,Champions
15859.0,29,1,438.46,4,2,2,422,New Customers
15860.0,29,6,813.91,4,5,3,453,Champions
15861.0,52,4,1236.43,3,4,4,344,Loyal Customers
15862.0,101,8,1602.09,2,5,4,254,At Risk
15863.0,213,3,289.86,1,4,2,142,At Risk
15865.0,9,2,1353.79,5,3,4,534,Need Attention
15867.0,44,14,4202.72,3,5,5,355,Loyal Customers
15868.0,179,1,94.53,1,2,1,121,Lost
15869.0,222,1,174.02,1,2,1,121,Lost
15870.0,42,2,370.24,3,3,2,332,Potential Loyalists
15871.0,33,1,33.099999999999994,4,2,1,421,New Customers
15872.0,146,1,121.54,2,2,1,221,Lost
15873.0,96,4,313.91999999999996,2,4,2,242,At Risk
15874.0,12,11,4561.96,5,5,5,555,Champions
15875.0,242,1,111.72,1,2,1,121,Lost
15876.0,5,2,1449.1399999999999,5,3,4,534,Need Attention
15878.0,158,2,330.77,2,3,2,232,Need Attention
15879.0,117,3,733.02,2,4,3,243,At Risk
15882.0,126,3,467.64,2,4,3,243,At Risk
15884.0,28,2,249.70000000000002,4,3,2,432,Need Attention
15885.0,13,11,1444.97,5,5,4,554,Champions
15886.0,13,3,871.78,5,4,3,543,Champions
15887.0,3,3,1027.15,5,4,4,544,Champions
15888.0,123,1,81.75,2,2,1,221,Lost
15889.0,181,5,789.9399999999999,1,4,3,143,At Risk
15890.0,194,2,286.95,1,3,2,132,Need Attention
15892.0,265,1,128.2,1,2,1,121,Lost
15893.0,78,1,305.28000000000003,2,2,2,222,Lost
15898.0,15,20,3685.7400000000002,5,5,5,555,Champions
15900.0,10,3,549.29,5,4,3,543,Champions
15901.0,47,4,339.34,3,4,2,342,Loyal Customers
15903.0,28,3,1574.3600000000001,4,4,4,444,Champions
15905.0,139,1,114.69,2,2,1,221,Lost
15906.0,2,2,415.8,5,3,2,532,Need Attention
15908.0,87,2,764.57,2,3,3,233,Need Attention
15910.0,62,6,1027.14,3,5,4,354,Loyal Customers
15911.0,220,8,1702.34,1,5,4,154,At Risk
15912.0,33,7,810.08,4,5,3,453,Champions
15913.0,130,1,6.300000000000001,2,2,1,221,Lost
15916.0,154,4,1105.7,2,4,4,244,At Risk
15917.0,202,4,437.53000000000003,1,4,2,142,At Risk
15918.0,228,1,248.65,1,2,2,122,Lost
15920.0,21,5,404.14,4,4,2,442,Champions
15921.0,14,2,288.6,5,3,2,532,Need Attention
15924.0,327,1,102.82,1,2,1,121,Lost
15926.0,138,1,134.44,2,2,1,221,Lost
15927.0,244,1,123.39,1,2,1,121,Lost
15928.0,252,1,293.53,1,2,2,122,Lost
15929.0,240,1,594.0,1,2,3,123,Lost
15931.0,24,1,239.9,4,2,2,422,New Customers
15934.0,14,2,2190.66,5,3,5,535,Need Attention
15936.0,64,1,171.62,3,2,1,321,Need Attention
15938.0,52,4,330.23,3,4,2,342,Loyal Customers
15941.0,233,1,405.0,1,2,2,122,Lost
15943.0,246,2,271.28999999999996,1,3,2,132,Need Attention
15944.0,81,2,1204.4,2,3,4,234,Need Attention
15945.0,38,3,465.27000000000004,3,4,3,343,Loyal Customers
15946.0,99,3,2304.18,2,4,5,245,At Risk
15948.0,21,1,553.85,4,2,3,423,New Customers
15950.0,68,4,3107.65,3,4,5,345,Loyal Customers
15953.0,11,8,1432.85,5,5,4,554,Champions
15954.0,186,1,190.75,1,2,1,121,Lost
15955.0,7,8,3669.7200000000003,5,5,5,555,Champions
15956.0,148,2,617.6,2,3,3,233,Need Attention
15957.0,17,2,501.21,4,3,3,433,Need Attention
15958.0,14,2,212.55,5,3,1,531,Need Attention
15959.0,278,3,579.49,1,4,3,143,At Risk
15960.0,31,1,160.9,4,2,1,421,New Customers
15962.0,46,1,295.83,3,2,2,322,Need Attention
15964.0,259,1,272.96000000000004,1,2,2,122,Lost
15965.0,48,7,1378.44,3,5,4,354,Loyal Customers
15966.0,47,1,426.53000000000003,3,2,2,322,Need Attention
15967.0,17,9,2375.87,4,5,5,455,Champions
15969.0,22,2,460.95,4,3,2,432,Need Attention
15970.0,195,1,703.22,1,2,3,123,Lost
15971.0,14,4,1048.08,5,4,4,544,Champions
15972.0,53,5,1810.27,3,4,4,344,Loyal Customers
15973.0,25,2,372.8,4,3,2,432,Need Attention
15976.0,7,4,1315.7,5,4,4,544,Champions
15978.0,28,2,2180.64,4,3,5,435,Need Attention
15979.0,199,1,329.22,1,2,2,122,Lost
15980.0,87,4,4194.82,2,4,5,245,At Risk
15981.0,4,12,5684.29,5,5,5,555,Champions
15982.0,201,1,324.51,1,2,2,122,Lost
15983.0,323,3,1199.59,1,4,4,144,At Risk
15984.0,19,17,5039.84,4,5,5,455,Champions
15985.0,32,5,1572.8600000000001,4,4,4,444,Champions
15988.0,148,2,612.0600000000001,2,3,3,233,Need Attention
15989.0,333,1,143.11,1,2,1,121,Lost
15990.0,91,5,1217.94,2,4,4,244,At Risk
15991.0,130,1,150.55,2,2,1,221,Lost
15992.0,50,1,320.75,3,2,2,322,Need Attention
15994.0,8,2,775.11,5,3,3,533,Need Attention
15995.0,11,1,696.19,5,2,3,523,New Customers
15998.0,10,10,4705.29,5,5,5,555,Champions
15999.0,332,1,20.4,1,2,1,121,Lost
16002.0,222,1,169.21,1,2,1,121,Lost
16003.0,1,4,1909.3,5,4,4,544,Champions
16004.0,71,5,2146.39,3,4,5,345,Loyal Customers
16005.0,7,3,954.66,5,4,4,544,Champions
16007.0,43,2,916.07,3,3,4,334,Potential Loyalists
16008.0,1,9,3519.53,5,5,5,555,Champions
16010.0,1,2,371.61,5,3,2,532,Need Attention
16011.0,11,11,1846.91,5,5,4,554,Champions
16012.0,126,1,975.33,2,2,4,224,Lost
16013.0,24,28,13442.119999999999,4,5,5,455,Champions
16014.0,4,2,467.89,5,3,3,533,Need Attention
16017.0,14,4,1341.95,5,4,4,544,Champions
16018.0,329,1,195.78,1,2,1,121,Lost
16019.0,11,15,11978.86,5,5,5,555,Champions
16021.0,141,1,151.39,2,2,1,221,Lost
16024.0,8,2,232.96,5,3,1,531,Need Attention
16027.0,54,9,1113.74,3,5,4,354,Loyal Customers
16028.0,192,1,82.2,1,2,1,121,Lost
16029.0,24,40,34796.34,4,5,5,455,Champions
16032.0,52,6,1970.45,3,5,5,355,Loyal Customers
16033.0,40,3,713.31,3,4,3,343,Loyal Customers
16034.0,3,2,336.07,5,3,2,532,Need Attention
16035.0,156,1,217.73,2,2,1,221,Lost
16036.0,20,2,1797.92,4,3,4,434,Need Attention
16037.0,141,2,654.32,2,3,3,233,Need Attention
16039.0,20,2,456.4,4,3,2,432,Need Attention
16040.0,27,4,1103.35,4,4,4,444,Champions
16042.0,50,1,644.15,3,2,3,323,Need Attention
16043.0,11,2,883.4,5,3,3,533,Need Attention
16044.0,31,1,340.84000000000003,4,2,2,422,New Customers
16045.0,13,4,2094.23,5,4,5,545,Champions
16046.0,159,1,235.78,2,2,1,221,Lost
16047.0,278,1,107.14,1,2,1,121,Lost
16048.0,146,1,201.0,2,2,1,221,Lost
16049.0,113,1,229.64000000000001,2,2,1,221,Lost
16051.0,278,1,188.44,1,2,1,121,Lost
16053.0,10,4,2122.89,5,4,5,545,Champions
16054.0,15,3,1327.98,5,4,4,544,Champions
16057.0,116,3,1591.73,2,4,4,244,At Risk
16058.0,2,1,62.7,5,2,1,521,New Customers
16059.0,24,5,1444.21,4,4,4,444,Champions
16060.0,27,2,465.45,4,3,3,433,Need Attention
16061.0,27,1,89.65,4,2,1,421,New Customers
16062.0,27,3,1415.73,4,4,4,444,Champions
16064.0,321,1,111.0,1,2,1,121,Lost
16065.0,1,5,1394.93,5,4,4,544,Champions
16067.0,159,3,3395.29,2,4,5,245,At Risk
16068.0,190,1,122.93,1,2,1,121,Lost
16069.0,14,1,457.7,5,2,2,522,New Customers
16071.0,124,3,750.5600000000001,2,4,3,243,At Risk
16072.0,24,3,3744.57,4,4,5,445,Champions
16075.0,99,2,736.9300000000001,2,3,3,233,Need Attention
16077.0,222,1,2300.4,1,2,5,125,Lost
16078.0,266,1,283.79,1,2,2,122,Lost
16080.0,46,1,306.65000000000003,3,2,2,322,Need Attention
16081.0,171,2,273.03,2,3,2,232,Need Attention
16082.0,266,1,106.75,1,2,1,121,Lost
16085.0,57,6,1247.8700000000001,3,5,4,354,Loyal Customers
16086.0,21,4,1269.27,4,4,4,444,Champions
16087.0,6,4,1414.48,5,4,4,544,Champions
16088.0,172,2,1437.43,2,3,4,234,Need Attention
16089.0,105,1,154.65,2,2,1,221,Lost
16090.0,221,1,205.91,1,2,1,121,Lost
16092.0,101,3,770.08,2,4,3,243,At Risk
16094.0,66,5,1684.28,3,4,4,344,Loyal Customers
16095.0,52,1,447.05,3,2,2,322,Need Attention
16096.0,12,3,1264.3500000000001,5,4,4,544,Champions
16098.0,12,7,2011.87,5,5,5,555,Champions
16099.0,13,4,841.3,5,4,3,543,Champions
16100.0,59,1,582.64,3,2,3,323,Need Attention
16101.0,31,3,1938.46,4,4,4,444,Champions
16103.0,16,14,4231.42,4,5,5,455,Champions
16104.0,15,8,2476.25,5,5,5,555,Champions
16105.0,35,4,2049.23,3,4,5,345,Loyal Customers
16108.0,30,3,1393.42,4,4,4,444,Champions
16109.0,295,1,327.6,1,2,2,122,Lost
16110.0,119,1,481.79,2,2,3,223,Lost
16111.0,24,1,562.48,4,2,3,423,New Customers
16115.0,85,3,688.28,2,4,3,243,At Risk
16117.0,188,1,133.5,1,2,1,121,Lost
16118.0,249,1,4376.25,1,2,5,125,Lost
16119.0,13,5,1087.3,5,4,4,544,Champions
16120.0,18,2,1747.77,4,3,4,434,Need Attention
16121.0,162,1,155.67,2,2,1,221,Lost
16122.0,21,1,114.3,4,2,1,421,New Customers
16124.0,15,3,1523.49,5,4,4,544,Champions
16125.0,42,12,3613.85,3,5,5,355,Loyal Customers
16126.0,20,9,5055.34,4,5,5,455,Champions
16127.0,323,1,145.06,1,2,1,121,Lost
16128.0,23,4,1452.68,4,4,4,444,Champions
16129.0,3,3,1396.05,5,4,4,544,Champions
16130.0,18,4,987.48,4,4,4,444,Champions
16131.0,22,3,5335.8,4,4,5,445,Champions
16132.0,141,2,664.1999999999999,2,3,3,233,Need Attention
16133.0,7,18,6413.86,5,5,5,555,Champions
16134.0,20,3,1527.25,4,4,4,444,Champions
16135.0,180,1,301.9,1,2,2,122,Lost
16136.0,260,1,237.42,1,2,2,122,Lost
16137.0,276,1,422.7,1,2,2,122,Lost
16138.0,126,2,588.51,2,3,3,233,Need Attention
16139.0,319,2,475.74,1,3,3,133,Need Attention
16140.0,38,1,708.28,3,2,3,323,Need Attention
16141.0,13,1,335.54,5,2,2,522,New Customers
16143.0,7,6,2130.14,5,5,5,555,Champions
16145.0,5,7,2696.27,5,5,5,555,Champions
16146.0,45,1,212.25,3,2,1,321,Need Attention
16147.0,3,3,1920.17,5,4,4,544,Champions
16148.0,33,1,310.3,4,2,2,422,New Customers
16149.0,25,1,141.70000000000002,4,2,1,421,New Customers
16150.0,54,5,1949.1499999999999,3,4,4,344,Loyal Customers
16153.0,17,6,3309.2599999999998,4,5,5,455,Champions
16155.0,47,3,562.4,3,4,3,343,Loyal Customers
16156.0,25,10,2832.92,4,5,5,455,Champions
16158.0,119,9,628.32,2,5,3,253,At Risk
16159.0,67,3,884.59,3,4,3,343,Loyal Customers
16161.0,10,20,5099.86,5,5,5,555,Champions
16163.0,14,4,1551.38,5,4,4,544,Champions
16165.0,101,1,79.9,2,2,1,221,Lost
16166.0,24,2,435.83,4,3,2,432,Need Attention
16167.0,10,5,1386.1200000000001,5,4,4,544,Champions
16168.0,3,35,6095.7699999999995,5,5,5,555,Champions
16170.0,56,13,4676.28,3,5,5,355,Loyal Customers
16172.0,70,3,744.34,3,4,3,343,Loyal Customers
16174.0,88,4,1237.2,2,4,4,244,At Risk
16175.0,68,3,798.85,3,4,3,343,Loyal Customers
16176.0,18,4,2052.69,4,4,5,445,Champions
16177.0,33,7,1915.36,4,5,4,454,Champions
16180.0,74,5,5995.69,3,4,5,345,Loyal Customers
16182.0,35,5,3354.0,3,4,5,345,Loyal Customers
16183.0,3,1,454.1,5,2,2,522,New Customers
16185.0,161,1,115.31,2,2,1,221,Lost
16186.0,6,11,4386.7,5,5,5,555,Champions
16188.0,5,1,105.80000000000001,5,2,1,521,New Customers
16190.0,19,6,2199.9700000000003,4,5,5,455,Champions
16191.0,5,7,5993.7,5,5,5,555,Champions
16192.0,332,1,351.3,1,2,2,122,Lost
16193.0,7,1,315.98,5,2,2,522,New Customers
16195.0,319,1,323.25,1,2,2,122,Lost
16196.0,85,1,93.3,2,2,1,221,Lost
16197.0,66,9,2016.71,3,5,5,355,Loyal Customers
16198.0,33,1,629.36,4,2,3,423,New Customers
16199.0,40,6,470.25,3,5,3,353,Loyal Customers
16200.0,68,9,4092.91,3,5,5,355,Loyal Customers
16201.0,12,1,248.65,5,2,2,522,New Customers
16202.0,13,8,2136.72,5,5,5,555,Champions
16203.0,101,1,282.13,2,2,2,222,Lost
16204.0,327,1,213.27,1,2,1,121,Lost
16205.0,28,2,554.83,4,3,3,433,Need Attention
16206.0,47,7,1565.3500000000001,3,5,4,354,Loyal Customers
16208.0,5,7,2537.11,5,5,5,555,Champions
16209.0,117,3,1678.8600000000001,2,4,4,244,At Risk
16210.0,26,16,10111.880000000001,4,5,5,455,Champions
16211.0,18,2,543.5699999999999,4,3,3,433,Need Attention
